mav1,rms1,zc1,wl1,ssc1,mav_slope1,ar_coeff1,psd1,mav2,rms2,zc2,wl2,ssc2,mav_slope2,ar_coeff2,psd2,label
18.341,34.7287057057991,0.309,23312,0.338,23.3353353353353,0.205507217919392,0.18359375,14.31,26.6487898411917,0.3585,17187,0.4085,17.2042042042042,0.288657100166907,0.19140625,right
14.785,27.6308342255532,0.29,19152,0.326,19.1711711711712,0.169921230082293,0.2109375,11.823,22.5981636422077,0.378,14854,0.4275,14.8688688688689,0.241168970324565,0.1796875,right
15.97,31.2686744202564,0.268,20198,0.311,20.2182182182182,0.186757363951232,0.19921875,15.269,32.2738438987363,0.341,17928,0.388,17.9459459459459,0.317973351422312,0.1796875,right
16.388,31.2711688300901,0.271,20838,0.3,20.8588588588589,0.214710830637074,0.19140625,14.297,29.732019776665,0.3475,17849,0.3985,17.8668668668669,0.245498263415258,0.22265625,right
15.11,28.7806879695396,0.302,19256,0.34,19.2752752752753,0.216522834770178,0.1953125,17.443,34.8765680651064,0.374,21012,0.42,21.033033033033,0.251264612684934,0.1953125,right
11.771,25.2612549173631,0.259,14842,0.307,14.8568568568569,0.150618956057624,0.2265625,12.616,26.226627690193,0.3605,14901,0.417,14.9159159159159,0.29543770674204,0.18359375,right
13.347,28.8497660302471,0.244,17408,0.276,17.4254254254254,0.205997104791485,0.22265625,11.506,24.6591970672202,0.332,13640,0.378,13.6536536536537,0.304150667649519,0.18359375,right
22.522,38.3025847691771,0.349,27990,0.382,28.018018018018,0.220751105573741,0.1953125,16.909,30.7305548274026,0.3995,21005,0.4435,21.026026026026,0.246367499639016,0.20703125,right
13.36,27.2412187686234,0.286,16988,0.316,17.005005005005,0.261982371435527,0.234375,13.937,26.9849773021954,0.393,17170,0.439,17.1871871871872,0.255912578378755,0.2265625,right
16.286,30.6614415838525,0.334,21324,0.389,21.3453453453453,0.190158196854249,0.234375,15.675,26.3426080713357,0.387,19166,0.439,19.1851851851852,0.260243233998029,0.2109375,right
11.494,23.4914026826837,0.246,14664,0.274,14.6786786786787,0.229096500931777,0.17578125,12.058,23.2074556985465,0.3585,14385,0.413,14.3993993993994,0.324581046433855,0.16015625,right
15.537,30.7361513530891,0.286,19104,0.33,19.1231231231231,0.21510489074888,0.19921875,13.63,26.0315193563495,0.38,16660,0.4335,16.6766766766767,0.2381444886384,0.16796875,right
15.071,29.1348073616422,0.317,18828,0.358,18.8468468468468,0.244107268438658,0.19921875,18.022,35.2208177077137,0.4075,21780,0.451,21.8018018018018,0.227770708657941,0.2109375,right
14.148,30.4824539694559,0.3105,18320,0.346,18.3383383383383,0.177091800880522,0.1875,13.5,25.3991338434995,0.3885,16274,0.4305,16.2902902902903,0.295737268433177,0.2109375,right
